sku,Total_Revenue,Total_Quantity,ASP
SET318-KR-SHA-XS,5846.43,5,1169.286
SET318-KR-SHA-XXL,2304.0,2,1152.0
SET318-KR-SHA-XXXL,2603.0,2,1301.5
SET319-KR-NP-L,34635.71,38,911.4660526315789
SET319-KR-NP-M,57152.66,60,952.5443333333334
SET319-KR-NP-S,42819.67,46,930.8623913043477
SET319-KR-NP-XL,50682.24,55,921.4952727272727
SET319-KR-NP-XS,30543.1,31,985.2612903225806
SET319-KR-NP-XXL,19320.0,21,920.0
SET319-KR-NP-XXXL,15372.0,17,904.2352941176471
SET320-KR-NP-L,5921.0,7,845.8571428571429
SET320-KR-NP-M,15707.0,15,1047.1333333333334
SET320-KR-NP-S,24329.0,25,973.16
SET320-KR-NP-XL,14005.76,15,933.7173333333334
SET320-KR-NP-XS,18177.67,18,1009.8705555555555
SET320-KR-NP-XXL,18769.43,21,893.782380952381
SET320-KR-NP-XXXL,36914.29,37,997.6835135135135
SET321-KR-DPT-L,3506.0,3,1168.6666666666667
SET321-KR-DPT-M,10744.0,10,1074.4
SET321-KR-DPT-S,4751.0,5,950.2
SET321-KR-DPT-XL,10123.0,10,1012.3
SET321-KR-DPT-XS,4365.0,4,1091.25
SET321-KR-DPT-XXL,2861.0,3,953.6666666666666
SET321-KR-DPT-XXXL,2873.0,3,957.6666666666666
SET322-KR-SHA-L,20836.0,18,1157.5555555555557
SET322-KR-SHA-M,29252.0,25,1170.08
SET322-KR-SHA-S,25128.5,20,1256.425
SET322-KR-SHA-XL,23684.0,21,1127.8095238095239
SET322-KR-SHA-XS,18826.25,17,1107.4264705882354
SET322-KR-SHA-XXL,26849.0,24,1118.7083333333333
SET322-KR-SHA-XXXL,23222.0,21,1105.8095238095239
SET323-KR-NP-L,21076.3,19,1109.278947368421
SET323-KR-NP-M,30234.57,24,1259.77375
SET323-KR-NP-S,23236.14,21,1106.482857142857
SET323-KR-NP-XL,14013.43,14,1000.9592857142858
SET323-KR-NP-XS,15534.58,14,1109.6128571428571
SET323-KR-NP-XXL,14171.0,14,1012.2142857142857
SET323-KR-NP-XXXL,9750.0,11,886.3636363636364
SET324-KR-NP-L,144714.61,223,648.9444394618833
SET324-KR-NP-M,183725.92,268,685.5444776119404
SET324-KR-NP-S,103648.66,156,664.4144871794872
SET324-KR-NP-XL,87403.94,137,637.9849635036496
SET324-KR-NP-XS,91577.08,121,756.8353719008264
SET324-KR-NP-XXL,96204.85,150,641.3656666666667
SET324-KR-NP-XXXL,60011.76,97,618.6779381443299
SET325-KR-NP-L,8556.71,11,777.8827272727272
SET325-KR-NP-M,12511.58,16,781.97375
SET325-KR-NP-S,10944.58,10,1094.458
SET325-KR-NP-XL,6628.29,9,736.4766666666667
SET325-KR-NP-XS,8617.29,12,718.1075000000001
SET325-KR-NP-XXL,4601.0,6,766.8333333333334
SET325-KR-NP-XXXL,2664.0,4,666.0
SET326-KR-PP-L,3321.0,5,664.2
SET326-KR-PP-M,1957.29,2,978.645
SET326-KR-PP-S,2655.0,4,663.75
SET326-KR-PP-XL,1989.0,3,663.0
SET326-KR-PP-XS,1998.0,3,666.0
SET326-KR-PP-XXL,1323.0,2,661.5
SET326-KR-PP-XXXL,3312.0,5,662.4
SET327-KR-DPT-L,58148.72,57,1020.1529824561404
SET327-KR-DPT-M,59104.43,59,1001.77
SET327-KR-DPT-S,30361.29,29,1046.9410344827586
SET327-KR-DPT-XL,42957.29,42,1022.792619047619
SET327-KR-DPT-XS,20121.86,19,1059.0452631578949
SET327-KR-DPT-XXL,31031.0,31,1001.0
SET327-KR-DPT-XXXL,26634.86,25,1065.3944000000001
SET328-KR-NP-L,35769.76,59,606.2671186440679
SET328-KR-NP-M,31621.05,52,608.0971153846153
SET328-KR-NP-S,16028.0,27,593.6296296296297
SET328-KR-NP-XL,30014.05,52,577.1932692307693
SET328-KR-NP-XS,13816.05,23,600.6978260869565
SET328-KR-NP-XXL,16896.1,26,649.8499999999999
SET328-KR-NP-XXXL,9018.0,16,563.625
SET329-KR-NP-L,23865.29,34,701.9202941176471
SET329-KR-NP-M,23842.58,34,701.2523529411765
SET329-KR-NP-S,21076.87,27,780.6248148148147
SET329-KR-NP-XL,15225.29,21,725.0138095238095
SET329-KR-NP-XS,13259.0,19,697.8421052631579
SET329-KR-NP-XXL,12529.58,17,737.0341176470588
SET329-KR-NP-XXXL,11141.29,14,795.8064285714287
SET330-KR-PP-L,9853.29,14,703.8064285714287
SET330-KR-PP-M,12337.58,18,685.4211111111111
SET330-KR-PP-S,14543.0,23,632.304347826087
SET330-KR-PP-XL,8132.0,14,580.8571428571429
SET330-KR-PP-XS,7487.0,10,748.7
SET330-KR-PP-XXL,5174.0,8,646.75
SET330-KR-PP-XXXL,14140.58,20,707.029
SET331-KR-NP-L,106108.52,159,667.3491823899371
SET331-KR-NP-M,118027.95,186,634.5588709677419
SET331-KR-NP-S,89106.67,121,736.4187603305785
SET331-KR-NP-XL,82182.0,138,595.5217391304348
SET331-KR-NP-XS,53932.71,76,709.6409210526316
SET331-KR-NP-XXL,51302.0,84,610.7380952380952
SET331-KR-NP-XXXL,75080.0,114,658.5964912280701
SET332-KR-PP-L,8661.86,15,577.4573333333334
SET332-KR-PP-M,5554.0,8,694.25
SET332-KR-PP-S,5891.86,10,589.1859999999999
SET332-KR-PP-XL,5967.0,11,542.4545454545455
SET332-KR-PP-XS,6015.0,11,546.8181818181819
SET332-KR-PP-XXL,3771.0,7,538.7142857142857
SET332-KR-PP-XXXL,9735.86,17,572.6976470588236
SET333-KR-DPT-L,31630.66,30,1054.3553333333334
SET333-KR-DPT-M,26457.95,27,979.9240740740742
SET333-KR-DPT-S,49134.61,48,1023.6377083333333
SET333-KR-DPT-XL,34854.71,36,968.1863888888888
SET333-KR-DPT-XS,34113.85,32,1066.0578125
SET333-KR-DPT-XXL,29865.0,32,933.28125
SET333-KR-DPT-XXXL,30131.95,31,971.9983870967742
SET334-KR-NP-L,9284.0,15,618.9333333333333
SET334-KR-NP-M,7246.0,11,658.7272727272727
SET334-KR-NP-S,9134.0,13,702.6153846153846
SET334-KR-NP-XL,3956.0,8,494.5
SET334-KR-NP-XS,7068.0,11,642.5454545454545
SET334-KR-NP-XXL,6458.0,8,807.25
SET334-KR-NP-XXXL,1909.0,3,636.3333333333334
SET335-KR-NP-L,11272.48,13,867.1138461538461
SET335-KR-NP-M,18488.77,22,840.3986363636363
SET335-KR-NP-S,8957.29,10,895.729
SET335-KR-NP-XL,8177.0,12,681.4166666666666
SET335-KR-NP-XS,7572.0,10,757.2
SET335-KR-NP-XXL,6847.0,9,760.7777777777778
SET335-KR-NP-XXXL,11104.29,13,854.176153846154
SET336-KR-NP-L,2563.0,3,854.3333333333334
SET336-KR-NP-M,865.0,1,865.0
SET336-KR-NP-S,3322.81,3,1107.6033333333332
SET336-KR-NP-XS,874.0,1,874.0
SET336-KR-NP-XXL,833.0,1,833.0
SET337-KR-NP-L,6966.0,8,870.75
SET337-KR-NP-M,7798.38,8,974.7975
SET337-KR-NP-S,4328.38,4,1082.095
SET337-KR-NP-XL,874.0,1,874.0
SET337-KR-NP-XS,1748.0,2,874.0
SET337-KR-NP-XXL,874.0,1,874.0
SET338-KR-NP-L,2185.0,2,1092.5
SET338-KR-NP-M,2185.0,2,1092.5
SET338-KR-NP-S,3996.0,4,999.0
SET338-KR-NP-XL,4965.0,5,993.0
SET338-KR-NP-XS,2997.0,3,999.0
SET338-KR-NP-XXL,3936.0,4,984.0
SET339-KR-NP-L,29930.72,39,767.454358974359
SET339-KR-NP-M,28297.0,42,673.7380952380952
SET339-KR-NP-S,18291.81,24,762.15875
SET339-KR-NP-XL,26422.86,33,800.6927272727273
SET339-KR-NP-XS,16948.0,22,770.3636363636364
SET339-KR-NP-XXL,25985.86,34,764.29
SET339-KR-NP-XXXL,31293.96,41,763.2673170731707
SET340-KR-NP-L,11374.9,12,947.9083333333333
SET340-KR-NP-M,7798.0,10,779.8
SET340-KR-NP-S,21874.95,23,951.0847826086957
SET340-KR-NP-XL,7792.0,9,865.7777777777778
SET340-KR-NP-XS,17811.24,22,809.6018181818182
SET340-KR-NP-XXL,10252.96,12,854.4133333333333
SET340-KR-NP-XXXL,10041.0,13,772.3846153846154
SET341-KR-NP-L,20700.0,24,862.5
SET341-KR-NP-M,19501.0,23,847.8695652173913
SET341-KR-NP-S,18131.19,21,863.39
SET341-KR-NP-XL,29071.19,32,908.4746875
SET341-KR-NP-XS,9233.0,10,923.3
SET341-KR-NP-XXL,12945.0,17,761.4705882352941
SET341-KR-NP-XXXL,13660.0,15,910.6666666666666
SET342-KR-NP-N-L,27997.52,31,903.1458064516129
SET342-KR-NP-N-M,32612.38,36,905.8994444444445
SET342-KR-NP-N-S,13839.0,16,864.9375
SET342-KR-NP-N-XL,34616.0,40,865.4
SET342-KR-NP-N-XS,22307.0,25,892.28
SET342-KR-NP-N-XXL,12515.0,16,782.1875
SET342-KR-NP-N-XXXL,16276.0,18,904.2222222222222
SET343-KR-NP-L,30376.0,35,867.8857142857142
SET343-KR-NP-M,25938.38,31,836.721935483871
SET343-KR-NP-S,11426.52,13,878.963076923077
SET343-KR-NP-XL,25102.71,27,929.73
SET343-KR-NP-XS,13684.0,15,912.2666666666667
SET343-KR-NP-XXL,20818.9,24,867.4541666666668
SET343-KR-NP-XXXL,18014.0,21,857.8095238095239
SET344-KR-NP-L,40707.8,42,969.2333333333333
SET344-KR-NP-M,38190.19,40,954.7547500000001
SET344-KR-NP-S,23145.0,21,1102.142857142857
SET344-KR-NP-XL,33556.0,37,906.918918918919
SET344-KR-NP-XS,19266.0,21,917.4285714285714
SET344-KR-NP-XXL,57092.28,52,1097.9284615384615
SET344-KR-NP-XXXL,31515.8,30,1050.5266666666666
SET345-KR-NP-L,136913.74,192,713.0923958333333
SET345-KR-NP-M,167930.95,247,679.8823886639676
SET345-KR-NP-S,119953.81,173,693.3746242774566
SET345-KR-NP-XL,114653.52,164,699.1068292682927
SET345-KR-NP-XS,83128.58,116,716.6256896551724
SET345-KR-NP-XXL,90709.0,138,657.3115942028985
SET345-KR-NP-XXXL,69403.19,104,667.3383653846154
SET346-KR-PP-L,3210.0,4,802.5
SET346-KR-PP-M,4621.0,6,770.1666666666666
SET346-KR-PP-S,2459.0,3,819.6666666666666
SET346-KR-PP-XL,11201.0,14,800.0714285714286
SET346-KR-PP-XS,3064.0,3,1021.3333333333334
SET346-KR-PP-XXL,4758.0,7,679.7142857142857
SET346-KR-PP-XXXL,3870.0,5,774.0
SET347-KR-NP-L,26374.62,29,909.4696551724138
SET347-KR-NP-M,24255.43,29,836.3941379310345
SET347-KR-NP-S,48768.86,53,920.1671698113207
SET347-KR-NP-XL,31354.78,29,1081.1993103448276
SET347-KR-NP-XS,54375.15,57,953.95
SET347-KR-NP-XXL,19404.62,21,924.0295238095238
SET347-KR-NP-XXXL,11164.43,13,858.8023076923077
SET348-KR-NP-L,43862.57,45,974.7237777777777
SET348-KR-NP-M,44159.0,48,919.9791666666666
SET348-KR-NP-S,17334.0,19,912.3157894736842
SET348-KR-NP-XL,41354.67,42,984.635
SET348-KR-NP-XS,22597.0,22,1027.1363636363637
SET348-KR-NP-XXL,32589.09,35,931.1168571428572
SET348-KR-NP-XXXL,22886.0,24,953.5833333333334
SET349-KR-NP-L,17410.29,18,967.2383333333333
SET349-KR-NP-M,18344.0,18,1019.1111111111111
SET349-KR-NP-S,27155.9,25,1086.236
SET349-KR-NP-XL,30465.8,29,1050.5448275862068
SET349-KR-NP-XS,23392.0,23,1017.0434782608696
SET349-KR-NP-XXL,37975.73,34,1116.9332352941178
SET349-KR-NP-XXXL,38668.29,40,966.70725
SET350-KR-NP-L,78882.19,64,1232.53421875
SET350-KR-NP-M,55264.82,46,1201.4091304347826
SET350-KR-NP-S,27969.0,25,1118.76
SET350-KR-NP-XL,69682.16,52,1340.0415384615385
SET350-KR-NP-XS,28520.18,23,1240.0078260869566
SET350-KR-NP-XXL,28873.0,24,1203.0416666666667
SET350-KR-NP-XXXL,39149.0,34,1151.4411764705883
SET351-KR-NP-L,14801.0,24,616.7083333333334
SET351-KR-NP-M,16168.48,24,673.6866666666666
SET351-KR-NP-S,9476.0,16,592.25
SET351-KR-NP-XL,13717.0,22,623.5
SET351-KR-NP-XS,5355.0,9,595.0
SET351-KR-NP-XXL,7715.0,13,593.4615384615385
SET351-KR-NP-XXXL,7764.48,11,705.8618181818182
SET352-KR-NP-L,1957.0,4,489.25
SET352-KR-NP-M,3474.7200000000003,4,868.6800000000001
SET352-KR-NP-S,1944.0,4,486.0
SET352-KR-NP-XL,3666.0,5,733.2
SET352-KR-NP-XXL,1471.0,3,490.3333333333333
SET352-KR-NP-XXXL,4387.0,9,487.44444444444446
SET353-KR-NP-L,7776.0,9,864.0
SET353-KR-NP-M,1776.0,2,888.0
SET353-KR-NP-S,6166.0,7,880.8571428571429
SET353-KR-NP-XL,1776.0,2,888.0
SET353-KR-NP-XS,2592.0,3,864.0
SET353-KR-NP-XXL,888.0,2,444.0
SET353-KR-NP-XXXL,6999.0,6,1166.5
SET355-KR-PP-L,18458.11,13,1419.8546153846155
SET355-KR-PP-M,21423.0,17,1260.1764705882354
SET355-KR-PP-S,43660.62,30,1455.354
SET355-KR-PP-XL,26878.22,18,1493.2344444444445
SET355-KR-PP-XS,28655.96,19,1508.2084210526316
SET355-KR-PP-XXL,30395.22,21,1447.3914285714286
SET355-KR-PP-XXXL,22125.0,17,1301.4705882352941
SET356-KR-NP-L,31319.0,30,1043.9666666666667
SET356-KR-NP-M,30700.0,29,1058.6206896551723
SET356-KR-NP-S,27564.0,26,1060.1538461538462
SET356-KR-NP-XL,39887.4,35,1139.64
SET356-KR-NP-XS,31189.86,29,1075.5124137931034
SET356-KR-NP-XXL,29455.86,27,1090.957777777778
SET356-KR-NP-XXXL,40009.86,36,1111.385
SET357-KR-NP-L,50563.77,64,790.05890625
SET357-KR-NP-M,51682.67,53,975.1447169811321
SET357-KR-NP-S,42048.12,47,894.6408510638298
SET357-KR-NP-XL,39365.16,46,855.764347826087
SET357-KR-NP-XS,28801.16,31,929.0696774193549
SET357-KR-NP-XXL,27707.0,37,748.8378378378378
SET357-KR-NP-XXXL,30195.29,36,838.7580555555555
SET358-KR-NP-L,3741.0,4,935.25
SET358-KR-NP-M,18669.25,15,1244.6166666666666
SET358-KR-NP-S,15499.14,12,1291.595
SET358-KR-NP-XL,1477.0,1,1477.0
SET358-KR-NP-XS,14297.0,11,1299.7272727272727
SET358-KR-NP-XXL,8701.0,7,1243.0
SET358-KR-NP-XXXL,17959.29,14,1282.8064285714286
SET359-KR-NP-L,23912.0,25,956.48
SET359-KR-NP-M,16419.19,16,1026.199375
SET359-KR-NP-S,6399.0,6,1066.5
SET359-KR-NP-XL,23160.38,22,1052.7445454545455
SET359-KR-NP-XS,3769.0,4,942.25
SET359-KR-NP-XXL,10999.0,13,846.0769230769231
SET359-KR-NP-XXXL,21205.19,21,1009.7709523809523
SET360-KR-NP-L,38096.65,29,1313.6775862068966
SET360-KR-NP-M,15306.0,13,1177.3846153846155
SET360-KR-NP-S,18131.0,15,1208.7333333333333
SET360-KR-NP-XL,36925.36,31,1191.1406451612904
SET360-KR-NP-XS,3983.0,3,1327.6666666666667
SET360-KR-NP-XXL,33529.72,27,1241.8414814814814
SET360-KR-NP-XXXL,33984.64,29,1171.8841379310345
SET361-KR-NP-L,0.0,1,0.0
SET361-KR-NP-M,15545.0,13,1195.7692307692307
SET361-KR-NP-S,28607.0,24,1191.9583333333333
SET361-KR-NP-XS,20843.0,17,1226.0588235294117
SET363-KR-NP-L,54971.42,41,1340.7663414634146
SET363-KR-NP-M,46377.92,33,1405.391515151515
SET363-KR-NP-S,42264.0,35,1207.5428571428572
SET363-KR-NP-XL,65091.14,48,1356.0654166666666
SET363-KR-NP-XS,37164.54,30,1238.818
SET363-KR-NP-XXL,73270.32,59,1241.8698305084747
SET363-KR-NP-XXXL,56417.42,43,1312.033023255814
SET364-KR-NP-L,42628.08,33,1291.76
SET364-KR-NP-M,46211.08,40,1155.277
SET364-KR-NP-S,23195.36,21,1104.5409523809524
SET364-KR-NP-XL,34257.36,27,1268.7911111111111
SET364-KR-NP-XS,13427.0,11,1220.6363636363637
SET364-KR-NP-XXL,51087.36,41,1246.0331707317073
SET364-KR-NP-XXXL,2476.0,2,1238.0
SET365-KR-NP-L,28916.25,28,1032.7232142857142
SET365-KR-NP-M,35544.0,31,1146.5806451612902
SET365-KR-NP-S,15006.0,12,1250.5
SET365-KR-NP-XL,4304.25,3,1434.75
SET365-KR-NP-XS,8028.0,7,1146.857142857143
SET365-KR-NP-XXL,26096.64,22,1186.2109090909091
SET365-KR-NP-XXXL,10817.25,8,1352.15625
SET366-KR-NP-L,23010.93,17,1353.5841176470587
SET366-KR-NP-M,14975.86,11,1361.4418181818182
SET366-KR-NP-S,24305.54,20,1215.277
SET366-KR-NP-XL,7839.0,6,1306.5
SET366-KR-NP-XS,30641.93,23,1332.2578260869566
SET366-KR-NP-XXL,34829.4,28,1243.9071428571428
SET366-KR-NP-XXXL,17949.93,13,1380.763846153846
SET369-KR-NP-L,17709.0,13,1362.2307692307693
SET369-KR-NP-M,20005.43,13,1538.8792307692308
SET369-KR-NP-S,25937.32,19,1365.122105263158
SET369-KR-NP-XL,15155.11,10,1515.511
SET369-KR-NP-XS,8593.0,7,1227.5714285714287
SET369-KR-NP-XXL,53276.0,42,1268.4761904761904
SET369-KR-NP-XXXL,19593.32,15,1306.2213333333334
SET372-KR-PP-L,1272.0,1,1272.0
SET372-KR-PP-M,667.0,1,667.0
SET372-KR-PP-S,647.0,1,647.0
SET372-KR-PP-XL,1334.0,2,667.0
SET372-KR-PP-XS,667.0,1,667.0
SET372-KR-PP-XXL,699.0,1,699.0
SET372-KR-PP-XXXL,2668.0,4,667.0
SET373-KR-PP-L,774.0,1,774.0
SET373-KR-PP-M,774.0,2,387.0
SET373-KR-PP-S,1673.0,2,836.5
SET373-KR-PP-XL,3073.0,4,768.25
SET373-KR-PP-XS,774.0,1,774.0
SET373-KR-PP-XXL,2322.0,3,774.0
SET373-KR-PP-XXXL,1548.0,2,774.0
SET374-KR-NP-L,82763.52,122,678.3895081967213
SET374-KR-NP-M,75638.97,107,706.906261682243
SET374-KR-NP-S,63065.14,97,650.1560824742268
SET374-KR-NP-XL,73324.14,108,678.9272222222222
SET374-KR-NP-XS,61353.15,88,697.1948863636363
SET374-KR-NP-XXL,54262.57,82,661.7386585365854
SET374-KR-NP-XXXL,47763.71,73,654.297397260274
SET375-KR-NP-L,20390.44,24,849.6016666666666
SET375-KR-NP-M,23775.3,29,819.8379310344827
SET375-KR-NP-S,17947.86,25,717.9144
SET375-KR-NP-XL,19289.0,28,688.8928571428571
SET375-KR-NP-XS,10813.44,10,1081.344
SET375-KR-NP-XXL,10862.86,13,835.6046153846154
SET375-KR-NP-XXXL,17904.0,26,688.6153846153846
SET376-KR-NP-L,7479.28,11,679.9345454545454
SET376-KR-NP-M,6845.0,11,622.2727272727273
SET376-KR-NP-S,6799.32,9,755.48
SET376-KR-NP-XL,3360.0,6,560.0
SET376-KR-NP-XS,8596.33,14,614.0235714285715
SET376-KR-NP-XXL,2329.0,4,582.25
SET376-KR-NP-XXXL,4586.0,8,573.25
SET377-KR-NP-L,16280.0,14,1162.857142857143
SET377-KR-NP-M,17757.079999999998,12,1479.7566666666664
SET377-KR-NP-S,44300.36,37,1197.307027027027
SET377-KR-NP-XL,26648.37,16,1665.523125
SET377-KR-NP-XS,45457.17,37,1228.5721621621622
SET377-KR-NP-XXL,40558.78,30,1351.9593333333332
SET377-KR-NP-XXXL,32370.43,24,1348.7679166666667
SET378-KR-NP-L,22464.0,18,1248.0
SET378-KR-NP-M,17376.0,14,1241.142857142857
SET378-KR-NP-S,38865.79,27,1439.4737037037037
SET378-KR-NP-XL,13731.0,9,1525.6666666666667
SET378-KR-NP-XS,27282.82,19,1435.937894736842
SET378-KR-NP-XXL,29902.0,23,1300.0869565217392
SET378-KR-NP-XXXL,14970.0,12,1247.5
SET380-KR-NP-L,13433.0,11,1221.1818181818182
SET380-KR-NP-M,31804.16,29,1096.695172413793
SET380-KR-NP-S,25912.0,24,1079.6666666666667
SET380-KR-NP-XL,12335.0,11,1121.3636363636363
SET380-KR-NP-XS,14874.0,14,1062.4285714285713
SET380-KR-NP-XXL,13294.0,13,1022.6153846153846
SET380-KR-NP-XXXL,15991.0,16,999.4375
SET383-KR-NP-L,33747.71,49,688.7287755102041
SET383-KR-NP-M,25220.85,36,700.5791666666667
SET383-KR-NP-S,7325.48,10,732.548
SET383-KR-NP-XL,12542.0,20,627.1
SET383-KR-NP-XS,3094.48,4,773.62
SET383-KR-NP-XXL,27350.95,41,667.0963414634147
SET383-KR-NP-XXXL,14720.0,24,613.3333333333334
SET384-KR-NP-L,5725.0,8,715.625
SET384-KR-NP-M,7511.95,11,682.9045454545454
SET384-KR-NP-S,5609.0,10,560.9
SET384-KR-NP-XL,8743.9,13,672.6076923076923
SET384-KR-NP-XS,1230.0,2,615.0
SET384-KR-NP-XXL,6656.48,10,665.6479999999999
SET384-KR-NP-XXXL,11105.48,16,694.0925
SET385-KR-NP-L,15600.9,23,678.3
SET385-KR-NP-M,24556.48,35,701.6137142857143
SET385-KR-NP-S,4886.0,9,542.8888888888889
SET385-KR-NP-XL,18816.0,27,696.8888888888889
SET385-KR-NP-XS,3702.0,4,925.5
SET385-KR-NP-XXL,13002.57,17,764.8570588235294
SET385-KR-NP-XXXL,12561.85,18,697.8805555555556
SET386-KR-NP-L,20010.0,31,645.483870967742
SET386-KR-NP-M,17832.38,25,713.2952
SET386-KR-NP-S,12188.86,16,761.80375
SET386-KR-NP-XL,4935.95,7,705.1357142857142
SET386-KR-NP-XS,7516.0,12,626.3333333333334
SET386-KR-NP-XXL,16761.33,26,644.6665384615385
SET386-KR-NP-XXXL,10542.48,16,658.905
SET388-KR-NP-L,18992.0,13,1460.923076923077
SET388-KR-NP-M,2759.0,2,1379.5
SET388-KR-NP-S,20165.0,16,1260.3125
SET388-KR-NP-XL,20440.0,15,1362.6666666666667
SET388-KR-NP-XS,30462.82,21,1450.6104761904762
SET388-KR-NP-XXL,50300.82,36,1397.245
SET388-KR-NP-XXXL,60426.39,44,1373.3270454545454
SET389-KR-NP-L,30091.43,41,733.9373170731708
SET389-KR-NP-M,19698.04,23,856.4365217391305
SET389-KR-NP-S,22786.8,29,785.751724137931
SET389-KR-NP-XL,36807.48,51,721.7152941176471
SET389-KR-NP-XS,9968.14,14,712.01
SET389-KR-NP-XXL,32919.62,46,715.6439130434783
SET389-KR-NP-XXXL,14788.28,20,739.414
SET390-KR-NP-L,13603.0,14,971.6428571428571
SET390-KR-NP-M,5500.0,6,916.6666666666666
SET390-KR-NP-S,882.0,1,882.0
SET390-KR-NP-XL,5643.0,7,806.1428571428571
SET390-KR-NP-XS,4224.0,4,1056.0
SET390-KR-NP-XXL,3225.0,4,806.25
SET390-KR-NP-XXXL,8029.0,9,892.1111111111111
SET392-KR-NP-L,51443.95,61,843.3434426229508
SET392-KR-NP-M,109760.08,121,907.1080991735537
SET392-KR-NP-S,48457.85,58,835.4801724137931
SET392-KR-NP-XL,48923.9,54,905.9981481481482
SET392-KR-NP-XS,37493.96,45,833.199111111111
SET392-KR-NP-XXL,32349.0,43,752.3023255813954
SET392-KR-NP-XXXL,19645.95,24,818.5812500000001
SET393-KR-NP-L,27838.0,29,959.9310344827586
SET393-KR-NP-M,23980.43,20,1199.0215
SET393-KR-NP-S,53343.65,50,1066.873
SET393-KR-NP-XL,17033.86,16,1064.61625
SET393-KR-NP-XS,66422.72,60,1107.0453333333332
SET393-KR-NP-XXL,50621.93,47,1077.0623404255318
SET393-KR-NP-XXXL,58496.37,53,1103.7050943396227
SET394-KR-NP-L,28982.57,24,1207.6070833333333
SET394-KR-NP-M,24326.14,19,1280.3231578947368
SET394-KR-NP-S,29726.57,25,1189.0628
SET394-KR-NP-XL,19461.71,15,1297.4473333333333
SET394-KR-NP-XS,39593.14,33,1199.7921212121212
SET394-KR-NP-XXL,9426.0,9,1047.3333333333333
SET394-KR-NP-XXXL,12305.0,10,1230.5
SET395-KR-NP-L,16003.0,17,941.3529411764706
SET395-KR-NP-M,12462.0,13,958.6153846153846
SET395-KR-NP-S,2109.0,2,1054.5
SET395-KR-NP-XL,8115.0,7,1159.2857142857142
SET395-KR-NP-XS,7432.0,7,1061.7142857142858
SET395-KR-NP-XXL,24509.0,23,1065.608695652174
SET395-KR-NP-XXXL,15567.61,13,1197.5084615384617
SET396-KR-PP-L,38696.71,34,1138.1385294117647
SET396-KR-PP-M,48260.74,42,1149.065238095238
SET396-KR-PP-S,18126.85,15,1208.4566666666665
SET396-KR-PP-XL,41748.8,35,1192.8228571428572
SET396-KR-PP-XS,11556.95,11,1050.6318181818183
SET396-KR-PP-XXL,27307.0,25,1092.28
SET396-KR-PP-XXXL,23800.0,23,1034.7826086956522
SET397-KR-NP  -M,175016.59,149,1174.6079865771812
SET397-KR-NP-L,10719.0,9,1191.0
SET397-KR-NP-S,118062.83,109,1083.1452293577981
SET397-KR-NP-XL,76294.83,65,1173.7666153846153
SET397-KR-NP-XS,84108.08,71,1184.6208450704225
SET397-KR-NP-XXL,79543.72,67,1187.2197014925373
SET397-KR-NP-XXXL,70255.93,67,1048.5959701492536
SET398-KR-PP-L,68149.16,55,1239.0756363636365
SET398-KR-PP-M,77224.48,61,1265.975081967213
SET398-KR-PP-S,71574.2,57,1255.6877192982456
SET398-KR-PP-XL,68656.42,52,1320.315769230769
SET398-KR-PP-XS,37555.86,31,1211.4793548387097
SET398-KR-PP-XXL,97223.93,81,1200.2954320987653
SET398-KR-PP-XXXL,68155.54,57,1195.7112280701754
SET400-KR-NP-L,41212.57,36,1144.7936111111112
SET400-KR-NP-M,19065.71,14,1361.8364285714285
SET400-KR-NP-S,12475.0,11,1134.090909090909
SET400-KR-NP-XL,26275.57,23,1142.4160869565217
SET400-KR-NP-XS,5712.0,5,1142.4
SET400-KR-NP-XXL,18954.57,16,1184.660625
SET400-KR-NP-XXXL,18140.0,16,1133.75
SET401-KR-NP-L,35952.29,31,1159.7512903225806
SET401-KR-NP-M,26425.0,25,1057.0
SET401-KR-NP-S,11968.0,12,997.3333333333334
SET401-KR-NP-XL,20905.43,19,1100.2857894736842
SET401-KR-NP-XS,6809.29,5,1361.858
SET401-KR-NP-XXL,20059.43,20,1002.9715
SET401-KR-NP-XXXL,24031.86,21,1144.3742857142856
SET402-KR-NP-L,45597.23,41,1112.1275609756099
SET402-KR-NP-M,45143.33,44,1025.9847727272727
SET402-KR-NP-S,20344.0,20,1017.2
SET402-KR-NP-XL,35403.75,31,1142.0564516129032
SET402-KR-NP-XS,6041.95,5,1208.3899999999999
SET402-KR-NP-XXL,31166.89,31,1005.3835483870968
SET402-KR-NP-XXXL,43810.9,42,1043.1166666666668
SET403-KR-NP-L,5964.0,6,994.0
SET403-KR-NP-M,2997.0,3,999.0
SET403-KR-NP-S,3831.0,3,1277.0
SET403-KR-NP-XL,15383.0,15,1025.5333333333333
SET403-KR-NP-XXL,3996.0,5,799.2
SET403-KR-NP-XXXL,2997.0,3,999.0
SET404-KR-NP-L,7724.0,6,1287.3333333333333
SET404-KR-NP-M,5326.0,4,1331.5
SET404-KR-NP-S,7050.0,6,1175.0
SET404-KR-NP-XL,8249.0,7,1178.4285714285713
SET404-KR-NP-XS,4657.0,3,1552.3333333333333
SET404-KR-NP-XXL,8393.0,7,1199.0
SET404-KR-NP-XXXL,7061.0,5,1412.2
SET405-KR-NP-L,36140.0,45,803.1111111111111
SET405-KR-NP-M,40339.0,54,747.0185185185185
SET405-KR-NP-S,17523.96,20,876.198
